,id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end
0,110609,300076.XSHE,2017-09-30,2017-10-27,2017-09-30,38466341.99,,,,,,,,,,,17486.2,28744744.17,67228572.36,15500209.03,,,,,,8653573.65,1146285.43,9839628.01,35139696.12,32088876.24,1300000.0,159453.97,2990733.05,,,4450187.02,2337410.07,473980000.0,,,,476317410.07,-471867223.05,0.0,,,,,0.0,,,,3000000.0,3000000.0,-3000000.0,,-442778346.81,472212599.26,29434252.45
0,129476,300076.XSHE,2018-06-30,2018-08-28,2018-06-30,66683020.33,,,,,,,,,,,2861.4,-478804.13,66207077.6,40541468.08,,,,,,12826372.39,1677608.99,-5563393.4,49482056.06,16725021.54,606260000.0,8698247.51,12295250.0,,,627253497.51,238311.01,637500000.0,,,,637738311.01,-10484813.5,,,,,,,,,,,,,,6240208.04,7979351.61,14219559.65
0,119374,300077.XSHE,2018-03-31,2018-04-21,2018-03-31,147317053.73,,,,,,,,,,,8059152.34,11583808.07,166960014.14,133409727.17,,,,,,35451461.95,8504931.39,35651851.47,213017971.98,-46057957.84,705000000.0,7253333.77,41000.0,,,712294333.77,57200125.7,308000000.0,,607827177.78,,973027303.48,-260732969.71,600000.0,,102380658.75,,183500000.0,286480658.75,50000000.0,1868320.0,,,51868320.0,234612338.75,-368235.32,-72546824.12,479900691.3,407353867.18
0,142104,300077.XSHE,2019-03-31,2019-04-26,2019-03-31,153678656.76,,,,,,,,,,,1248402.57,23114434.44,178041493.77,117709147.57,,,,,,36725323.49,7710251.64,14507003.52,176651726.22,1389767.55,43000000.0,132583.33,76800.0,,,43209383.33,29881561.06,43000000.0,,,,72881561.06,-29672177.73,,,50000000.0,,,50000000.0,107380658.75,4240590.02,,,111621248.77,-61621248.77,-219756.88,-90123415.83,481820628.71,391697212.88
0,154280,300077.XSHE,2019-09-30,2019-10-29,2019-09-30,88344659.68,,,,,,,,,,,2079836.52,8827790.96,99252287.16,62110664.09,,,,,,36015081.86,1943947.11,41410339.45,141480032.51,-42227745.35,200000000.0,935500.0,0.0,,,200935500.0,31199339.17,240000000.0,,,,271199339.17,-70263839.17,,,57535000.0,,,59342106.7,5000000.0,6355710.21,,580000.0,11935710.21,47406396.49,424682.41,-64660505.62,358384803.05,293724297.43
0,169733,300077.XSHE,2019-12-31,2020-04-24,2019-12-31,117008647.65,,,,,,,,,,,1185245.23,-7256369.84,110937523.04,93690258.11,,,,,,40132664.0,-57401088.3,46981879.05,123403712.86,-12466189.82,160088134.32,905791.11,276932.9,,,161270858.33,21893959.53,20000000.0,,,,149093704.55,12177153.78,,,190000000.0,,,188192893.3,263198997.81,12543344.68,,,272931598.45,-84738705.15,-83942.67,-85111683.86,293724297.43,208612613.57
0,169626,300077.XSHE,2020-03-31,2020-04-24,2020-03-31,36720112.0,,,,,,,,,,,10579819.94,9449391.44,56749323.38,35673268.71,,,,,,42710335.55,1259734.08,25172806.93,104816145.27,-48066821.89,,,13.56,,,13.56,3567841.16,,,,,3567841.16,-3567827.6,,,50000000.0,,,50000000.0,35000000.0,5803215.3,,6866755.87,47669971.17,2330028.83,-114218.34,-49418839.0,208612613.57,159193774.57
0,44282,300078.XSHE,2016-03-31,2016-04-27,2016-03-31,231509840.0,,,,,,,,,,,9112260.0,9719661.0,250341776.0,126484648.0,,,,,,52641120.0,19304868.0,36970532.0,235401168.0,14940598.0,,,,,433913.4688,433913.4688,34854876.0,453790016.0,,,,488644864.0,-488210976.0,,,245000000.0,,,245000000.0,6000000.0,7510022.0,,29915024.0,43425048.0,201574960.0,104751.4766,-271590656.0,442018496.0,170427840.0
0,174436,300078.XSHE,2020-03-31,2020-04-30,2020-03-31,286909089.09,,,,,,,,,,,11888092.86,28486010.56,327283192.51,262273856.47,,,,,,119828266.72,21835630.73,53728602.03,457666355.95,-130383163.44,5134643.77,3694439.42,,-205259.28,24356976.78,32980800.69,25793945.91,67480000.0,,,256729523.67,350003469.58,-317022668.89,63856800.0,,470028187.84,,152062.0,534037049.84,117662538.64,4944128.27,,286713.06,122893379.97,411143669.87,578845.52,-35683316.94,504988797.1,469305480.16
0,147992,300079.XSHE,2019-06-30,2019-08-27,2019-06-30,266881437.37,,,,,,,,,,,3835831.89,120534562.37,391251831.63,90067819.8,,,,,,35622504.25,24444356.12,99484335.83,249619016.0,141632815.63,,409002.93,52294.38,,,461297.31,16660016.92,,,,,28496726.56,-28035429.25,,,,,,,,603773.95,,,143088373.95,-143088373.95,14711719.41,-14779268.16,1641186352.19,1626407084.03
0,44355,300081.XSHE,2015-12-31,2016-03-24,2015-12-31,138345712.0,,,,,,,,,,,456035.3438,83742104.0,222543840.0,56522412.0,,,,,,32301416.0,4808621.5,76427792.0,170060240.0,52483604.0,-184800000.0,1213736.25,456194.8125,0.0,,-183130064.0,6453732.5,-61450000.0,,,-183600000.0,-238596272.0,55466200.0,18000000.0,24500000.0,0.0,,0.0,18000000.0,0.0,849333.3125,,,849333.3125,17150666.0,,125100472.0,0.0,125100472.0
0,97756,300081.XSHE,2016-09-30,2016-10-27,2016-09-30,72215232.0,,,,,,,,,,,,85634408.0,157849632.0,65842652.0,,,,,,23659290.0,2151434.0,96192384.0,187845760.0,-29996122.0,,154524.9375,25500.0,,,180024.9375,1418208.375,133464520.0,,,,134882736.0,-134702704.0,,,,,,,,667000.0,,,667000.0,-667000.0,,-165365824.0,,-165365824.0
0,127612,300081.XSHE,2018-06-30,2018-08-10,2018-06-30,159453806.69,,,,,,,,4844327.15,,,2108527.29,51602213.61,218008874.74,97033225.5,795230.46,,,,,29665410.67,10353004.54,59784374.59,197631245.76,20377628.98,136000000.0,2468415.22,29815.0,,,138498230.22,53269096.77,142883741.57,,78507700.0,3367794.97,278028333.31,-139530103.09,1960000.0,,20000000.0,,,21960000.0,0.0,27427563.8,,15207.54,27442771.34,-5482771.34,,-124635245.45,898336669.63,773701424.18
0,170488,300081.XSHE,2019-12-31,2020-04-27,2019-12-31,109029875.33,,,,,,,,3168319.1,,,5992172.73,-42510097.92,75680269.24,184593120.08,5376472.24,,,,,35025719.93,10426473.34,-89463151.78,145958633.81,-70278364.57,1979356.75,20643.25,178398.31,2507871.13,3162115.0,7848384.44,84267304.96,99000000.0,,12077646.51,10554735.18,205899686.65,-198051302.21,32687.34,32687.34,54342777.78,,0.0,54375465.12,35477148.12,1275717.36,0.0,35791350.0,72544215.48,-18168750.36,-264701.22,-286763118.36,417337710.21,130574591.85
0,170271,300081.XSHE,2020-03-31,2020-04-27,2020-03-31,153878389.25,,,,,,,,3756767.98,,,1104535.26,18661259.62,177400952.11,119799205.98,1500000.0,,,,,34233674.81,7481954.62,65767814.18,228782649.59,-51381697.48,,109908.33,690.0,,,110598.33,17712040.74,5178895.39,,,,22890936.13,-22780337.8,,,235000000.0,,3310.0,235003310.0,130826000.0,3902662.39,,1335424.0,136064086.39,98939223.61,245726.86,25022915.19,130574591.86,155597507.05
0,188361,300082.XSHE,2020-06-30,2020-08-20,2020-06-30,1502860296.43,,,,,,,,,,,2549694.24,4328119.77,1509738110.44,996414693.29,,,,,,29203754.53,50446051.3,-10064776.14,1065999722.98,443738387.46,1963816760.38,5975411.64,,,,1969805372.02,4892216.87,1969966916.92,,,,1974859133.79,-5053761.77,,,219990809.09,,,239589611.96,344248547.16,248547314.87,,203937.48,592999799.51,-353410187.55,792266.86,86066705.0,228001591.89,314068296.89
0,95107,300083.XSHE,2016-06-30,2016-08-27,2016-06-30,1159774208.0,,,,,,,,,,,22152100.0,-13129942.0,1168796416.0,806346304.0,,,,,,435120544.0,57527360.0,38804608.0,1337798784.0,-169002400.0,,301108.6562,6032523.0,,294500000.0,300833632.0,42761272.0,720000.0,,104511000.0,294500000.0,442492288.0,-141658640.0,,,279779328.0,,60000000.0,339779328.0,112009952.0,4446501.5,,60619424.0,177075872.0,162703456.0,332658.7188,-147624928.0,0.0,-147624928.0
0,140032,300083.XSHE,2018-12-31,2019-04-23,2018-12-31,1438190324.5,,,,,,,,,,,4665015.3,17414607.86,1460269947.66,884024063.69,,,,,,312008548.07,28978501.85,95737512.82,1320748626.43,139521321.23,,-1153730.4,85153369.56,,-3000000.0,79499639.16,37436377.29,15000000.0,,,121000000.0,173436377.29,-93936738.13,,,53181495.56,0.0,35900000.0,89081495.56,307313387.53,16544123.8,,87404834.29,411262345.62,-322180850.06,-137613.42,-276733880.38,747377633.69,470643753.31
0,189105,300083.XSHE,2020-06-30,2020-08-25,2020-06-30,710606427.66,,,,,,,,,,,23193468.24,99407003.13,833206899.03,498966089.57,,,,,,80482747.68,57014975.77,151560041.97,788023854.99,45183044.04,,910974.11,1277300.0,,523689183.68,537877457.79,149580398.46,,,,539074940.0,688655338.46,-150777880.67,,,198416917.14,,,626416692.15,176304847.87,21577690.68,,347542427.83,545424966.38,80991725.77,108086.2,-24495024.66,594605540.93,181253780.9
0,189287,300085.XSHE,2020-06-30,2020-08-26,2020-06-30,316781143.84,,,,,,,,,,,10849354.29,-28243781.48,299386716.65,208129551.03,,,,,,32925975.76,9302587.93,39249521.62,289607636.34,9779080.31,60000000.0,547397.26,1700.0,,0.0,60549097.26,4171002.86,104000000.0,,,,108171002.86,-47621905.6,0.0,0.0,112900000.0,,1799090.41,114699090.41,168000000.0,5713270.45,,3933223.1,177646493.55,-62947403.14,383209.32,-100407019.11,359509831.0,259102811.89
0,147993,300086.XSHE,2019-06-30,2019-08-27,2019-06-30,301649652.52,,,,,,,,,,,,18503511.41,320153163.93,100336803.83,,,,,,47373174.1,27523632.87,112969850.86,288203461.66,31949702.27,269500000.0,3269221.77,,,,272769221.77,22048701.67,134500000.0,,,,188678701.67,84090520.1,,,,,,,151625000.0,70127142.73,,,221752142.73,-27896062.47,,88144159.9,128547691.13,216691851.03
0,44498,300087.XSHE,2016-03-31,2016-04-21,2016-03-31,116996704.0,,,,,,,,,,,315551.875,15254932.0,132567184.0,86833496.0,,,,,,17111666.0,3494473.25,27561950.0,135001584.0,-2434395.75,,117513.7031,204000.0,4000000.0,20000000.0,24321514.0,11967128.0,,,,51000000.0,62967128.0,-38645616.0,,,,,7883100.0,7883100.0,,1689255.875,,,1689255.875,6193844.0,-249127.0781,-35135292.0,273946368.0,238811072.0
0,95110,300087.XSHE,2016-06-30,2016-08-27,2016-06-30,87566776.0,,,,,,,,,,,0.0,660024.5,88226800.0,56065508.0,,,,,,19366956.0,1486103.75,18694116.0,95612688.0,-7385885.0,,327682.1875,42000.0,0.0,36000000.0,36369684.0,8673426.0,,,,9000000.0,17673426.0,18696256.0,18905200.0,,50000000.0,,120000.0,69025200.0,6000000.0,428444.1562,,,6428444.0,62596756.0,487198.7812,74394328.0,0.0,74394328.0
0,132752,300087.XSHE,2018-09-30,2018-10-23,2018-09-30,420465438.15,,,,,,,,,,,0.0,677966.23,421143404.38,62376681.73,,,,,,17934778.33,3417526.79,28072347.5,111801334.35,309342070.03,,1376399.59,0.0,,121200000.0,122576399.59,4550820.5,,,,321200000.0,325750820.5,-203174420.91,4900000.0,,,,1129981.69,11029981.69,,42375956.59,,1129981.68,48505938.27,-37475956.58,283907.56,68975600.1,327287713.11,396263313.21
0,44523,300088.XSHE,2015-12-31,2016-04-15,2015-12-31,489969856.0,,,,,,,,,,,18011416.0,-75799696.0,432181600.0,212653984.0,,,,,,125798992.0,-9791294.0,-52884720.0,275776960.0,156404624.0,20000000.0,,3090774.5,,-838365760.0,-815275008.0,56014936.0,-49228020.0,,120919120.0,70303128.0,198009168.0,-1013284160.0,49769804.0,50473996.0,393866592.0,,,443636384.0,253292784.0,9985714.0,,-24111702.0,239166784.0,204469600.0,-1875915.25,-654285824.0,0.0,-654285824.0
0,156037,300089.XSHE,2019-09-30,2019-10-30,2019-09-30,38000779.62,,,,,,,,,,,5929366.34,1019669.15,44949815.11,86023650.33,,,,,,9856535.66,-3083816.04,11302049.9,104098419.85,-59148604.74,,,,,,543807102.88,-10211821.09,,,,,14888178.91,528918923.97,,,3453671.37,,,3453671.37,38249959.7,33018837.86,,,71408797.56,-67955126.19,295613.83,402110806.87,12640228.72,32460955.47
0,174327,300089.XSHE,2020-03-31,2020-04-30,2020-03-31,16894710.3,,,,,,,,,,,1715231.89,2795183.8,21405125.99,13283677.89,,,,,,7200035.78,802733.42,17122665.89,38409112.98,-17003986.99,195612.93,,,,100000.0,295612.93,3919.0,,,,,3919.0,291693.93,,,308950000.0,,,308950000.0,275479333.34,41000949.1,,,316480282.44,-7530282.44,1689.85,-24240885.65,29545993.23,5305107.58
0,195999,300089.XSHE,2020-09-30,2020-10-30,2020-09-30,18206150.66,,,,,,,,,,,-1323383.5,49313633.67,66196400.83,20943379.34,,,,,,3777986.13,79195.43,50412367.08,75212927.98,-9016527.15,268128.94,0.0,,,,1358128.94,271105.62,,,,,221105.62,1137023.32,,,0.0,,,0.0,-3556102.84,-10830393.43,,,-14351573.44,14351573.44,31882.71,6503952.32,2916418.94,6824414.58
0,104138,300090.XSHE,2016-12-31,2017-04-27,2016-12-31,-62697256.0,,,,,,,,,,,,-3375012.0,-66072268.0,264030976.0,,,,,,37942928.0,31023204.0,41924328.0,374921440.0,-440993696.0,107280000.0,19720000.0,-16927.9707,51504.9805,,127034576.0,-754794432.0,,,,-39035908.0,-793830336.0,920864896.0,,,903016640.0,-29650510.0,,873366144.0,327682368.0,210539920.0,,10500000.0,548722304.0,324643872.0,,804515072.0,,804515072.0
0,110613,300090.XSHE,2017-09-30,2017-10-27,2017-09-30,256189175.6,,,,,,,,,,,,29086523.46,285275699.06,285566524.73,,,,,,33663408.78,30581006.43,86295235.88,436106175.82,-150830476.76,0.0,11752757.85,,,,11752757.85,135649980.75,301976700.0,,,46620993.68,484247674.43,-472494916.58,0.0,,949120000.0,0.0,41580000.0,990700000.0,1054610478.73,34646587.68,,0.0,1089257066.41,-98557066.41,,-721882459.75,1360302641.63,638420181.88
0,126302,300090.XSHE,2018-03-31,2018-04-28,2018-03-31,160644510.7,,,,,,,,,,,,111977415.85,272621926.55,145434352.75,,,,,,21349188.11,45883511.91,162178699.91,374845752.68,-102223826.13,,,,,,,103908994.04,,,,,103908994.04,-103908994.04,,,894273624.51,,,894273624.51,761508386.48,62794726.71,,,824303113.19,69970511.32,,-136162308.85,213136742.82,76974433.97
0,130301,300090.XSHE,2018-06-30,2018-08-30,2018-06-30,359071951.92,,,,,,,,,,,,884711271.88,1243783223.8,445143431.08,,,,,,38688874.96,7046509.99,534991195.73,1025870011.76,217913212.04,18675159.0,1324841.0,,,,20000000.0,53237072.96,,,,115400.0,53352472.96,-33352472.96,,,7999999.99,,,7999999.99,79078694.09,44547254.83,,,123625948.92,-115625948.93,,68934790.15,76974433.97,145909224.12
0,155872,300090.XSHE,2019-09-30,2019-10-30,2019-09-30,129618475.87,,,,,,,,,,,,19430631.87,149049107.74,22135681.93,,,,,,4345540.97,-5597470.65,64578722.53,85462474.78,63586632.96,0.0,,7473478.2,0.0,,7473478.2,15640768.93,,,,,15640768.93,-8167290.73,,,-14000000.0,,,-14000000.0,-1.0,33725988.07,,0.0,33725987.07,-47725987.07,,7693355.16,11005502.67,18698857.83
0,175064,300090.XSHE,2019-12-31,2020-06-24,2019-12-31,479916907.09,,,,,,,,,,,,-41132961.37,455983113.68,228895120.12,,,,,,99188674.85,-1777013.84,-93452237.3,232854543.83,223128569.85,5158440.0,,-15975103.83,-1000000.0,,-11816663.83,144250096.93,,,,,144250096.93,-156066760.76,,,62187551.13,,,62187551.13,75202114.38,77611259.22,,,141350903.41,-79163352.28,,-12101543.19,18698857.83,6597314.64
0,44596,300091.XSHE,2015-09-30,2015-10-26,2015-09-30,184337232.0,,,,,,,,,,,0.0,15143816.0,199481056.0,138609248.0,,,,,,29395954.0,9641316.0,25410134.0,203056640.0,-3575594.75,,,,,,,3159302.75,2000000.0,,,,5159303.0,-5159303.0,,,15000000.0,,,15000000.0,0.0,10530196.0,420000.0,,10530196.0,4469804.0,96489.3906,-4168604.0,0.0,-4168604.0
0,130302,300091.XSHE,2018-06-30,2018-08-30,2018-06-30,238195403.95,,,,,,,,,,,2045662.72,28711609.11,268952675.78,253801954.59,,,,,,30258697.11,21972126.77,3092705.55,309125484.02,-40172808.24,,,,,7377645.14,7377645.14,10025889.84,,,,,10025889.84,-2648244.7,,,309250000.0,,250000.0,309500000.0,202550000.0,36460002.25,,44000000.0,283010002.25,26489997.75,117872.82,-16213182.37,184470335.17,168257152.8
0,44621,300092.XSHE,2015-06-30,2015-08-25,2015-06-30,40807992.0,,,,,,,,,,,,6437406.5,47245400.0,22468828.0,,,,,,12490529.0,2158674.75,8595863.0,45713896.0,1531502.625,,,,,,,335262.4062,,,,,335262.4062,-335262.4062,,,0.0,,4208564.5,4208564.5,13290000.0,820674.625,,-959680.6875,13150994.0,-8942430.0,-0.05,-7746189.5,0.0,-7746189.5
0,110615,300092.XSHE,2017-09-30,2017-10-27,2017-09-30,54598019.63,,,,,,,,,,,313723.86,134118.13,55045861.62,37879945.4,,,,,,11716348.55,1958063.19,7354071.28,58908428.42,-3862566.8,,93616.44,0.0,,7000000.0,7093616.44,709335.7,,,,0.0,709335.7,6384280.74,,,5000000.0,,-1670171.43,3329828.57,,12083.33,,,12083.33,3317745.24,-2238.62,5837220.56,9493068.98,15330289.54
0,145580,300093.XSHE,2018-12-31,2019-04-30,2018-12-31,122659316.38,,,,,,,,,,,,3536896.99,126196213.37,36858131.48,,,,,,31773245.22,11098856.5,303373971.38,383104204.58,-256907991.21,,,0.0,,,14014323.29,-25265854.23,,,,,-11265854.23,25280177.52,,,50040000.0,,,29971208.86,91986526.52,1668874.77,,-178963304.49,-85307903.2,115279112.06,3911429.8,-112437271.83,139792847.26,27355575.43
0,172274,300093.XSHE,2020-03-31,2020-04-29,2020-03-31,111447493.63,,,,,,,,1921054.13,,,1366.59,431712975.88,545082890.23,99456505.26,,,,10439.87,,19029647.62,15671274.76,366431758.54,500599626.05,44483264.18,,,,,95032500.0,95032500.0,42500.0,,,,190000000.0,190042500.0,-95010000.0,,,47250000.0,,,47250000.0,121603259.06,2003033.6,,1541699.98,125147992.64,-77897992.64,34708.11,-128390020.35,249362343.97,120972323.62
0,44667,300094.XSHE,2015-12-31,2016-04-26,2015-12-31,663225600.0,,,,,,,,,,,21547122.0,-12101165.0,672671552.0,636635456.0,,,,,,37962940.0,774054.25,55612340.0,730984832.0,-58313240.0,,50873272.0,387020.5,,,51260292.0,11663561.0,0.0,,,,11663561.0,39596728.0,0.0,,229379824.0,,,229379824.0,177582112.0,16294297.0,,4489713.5,198366128.0,31013694.0,7216432.0,19513614.0,-5548543.5,13965070.0
0,98928,300094.XSHE,2016-09-30,2016-10-29,2016-09-30,625883328.0,,,,,,,,,,,12925630.0,18732844.0,657541824.0,670221888.0,,,,,,48376060.0,2483453.0,-2342606.75,718738752.0,-61196980.0,,,,,,,14705851.0,,,,,14705851.0,-14705851.0,,,224747456.0,,3120827.75,227868288.0,103732736.0,22491180.0,,-1729318.5,124494600.0,103373696.0,-8634503.0,18836360.0,,18836360.0
0,133127,300094.XSHE,2018-09-30,2018-10-25,2018-09-30,1348343272.47,,,,,,,,,,,60215122.32,9215160.78,1417773555.57,1320142468.54,,,,,,74736061.73,7187390.75,49190248.77,1451256169.79,-33482614.22,,,0.0,0.0,,0.0,109057946.57,,,,,109057946.57,-109057946.57,457600.0,,574334290.91,,807882.67,575599773.58,395089816.37,50594956.51,,5425150.08,451109922.96,124489850.62,-406154.73,-18456864.9,191781768.51,173324900.0
0,191101,300094.XSHE,2020-06-30,2020-08-29,2020-06-30,1108897551.93,,,,,,,,,,,31119846.75,8784049.88,1148801448.55,808398488.57,,,,,,82005069.17,3226903.08,167225756.52,1060856217.34,87945231.21,59396400.0,,,,,59396400.0,19510370.96,,,,,17084370.96,42312029.04,13812050.0,,624756768.43,,-1132720.0,637436098.43,615862901.97,25883185.76,,30782670.63,672528758.36,-35092659.93,901973.3,96066573.61,199277316.29,295343349.12
0,195796,300094.XSHE,2020-09-30,2020-10-30,2020-09-30,1248045675.77,,,,,,,,,,,50794234.64,6422718.4,1305262628.81,969727003.8,,,,,,117081565.18,6014598.79,-26837840.91,1065985326.86,239277301.95,,,,,,0.0,61677810.57,,,,,67103810.57,-67103810.57,0.0,,1969065931.29,,7976684.63,1977042615.92,2242248530.03,34071727.9,,-6407765.18,2269912492.75,-292869876.83,-2321567.98,-123017953.43,295343349.12,172325395.69
0,153669,300095.XSHE,2019-09-30,2019-10-26,2019-09-30,206059308.56,,,,,,,,,,,3154430.58,-55299388.81,153914350.33,90732463.46,,,,,,37962438.17,17360037.53,-8527182.34,137527756.82,16386593.51,,,570000.0,,,2066757.07,-14527166.64,61020000.0,,,,46492833.36,-44426076.29,,,191600000.0,,,191600000.0,174627724.9,11387014.42,0.0,8803283.59,194818022.91,-3218022.91,-22.77,-31257528.46,133067338.18,101809809.72
0,101286,300096.XSHE,2016-12-31,2017-04-17,2016-12-31,226103776.0,,,,,,,,,,,779282.25,-66273332.0,160609728.0,-165509152.0,,,,,,29153918.0,10923993.0,317957824.0,192526576.0,-31916848.0,-12454592.0,5814592.0,398478.0,,20000000.0,13758478.0,13789215.0,48545900.0,,,-32000000.0,30335114.0,-16576637.0,10790000.0,18250000.0,210000000.0,,,220790000.0,,2487892.25,,7580000.0,10067892.0,210722112.0,,162228624.0,,162228624.0
0,103011,300096.XSHE,2017-03-31,2017-04-26,2017-03-31,80558656.0,,,,,,,,,,,2456846.25,64477652.0,147493152.0,44689500.0,,,,,,61774368.0,27127682.0,108953192.0,242544736.0,-95051592.0,,,,,,,1155433.25,4001500.0,,,257400.0,5414333.0,-5414333.0,5601500.0,,80000000.0,,,85601504.0,80000000.0,1550775.0,,,81550776.0,4050725.0,,-96415200.0,345118112.0,248702928.0
0,143484,300096.XSHE,2019-03-31,2019-04-29,2019-03-31,119623957.54,,,,,,,,,,,705643.73,13075929.74,133405531.01,79418228.1,,,,,,112965402.22,31765244.36,32166138.79,256315013.47,-122909482.46,,,,,,,697043.18,4339000.0,,,,5036043.18,-5036043.18,850000.0,,90150000.0,,,91000000.0,42029575.0,3765535.47,,,45795110.47,45204889.53,,-82740636.11,325781246.11,243040610.0
0,189258,300096.XSHE,2020-06-30,2020-08-26,2020-06-30,200112972.89,,,,,,,,,,,3469820.04,13964661.08,217547454.01,107530075.75,,,,,,86204749.99,12599748.25,48738499.96,255073073.95,-37525619.94,,,,-2341.35,,45050105.75,1504396.35,4450000.0,,,,5954396.35,39095709.4,14458395.0,14458395.0,4200000.0,,0.0,18658395.0,1200000.0,3821602.25,,,5021602.25,13636792.75,,15206882.21,245188980.62,260395862.83
0,102194,300099.XSHE,2016-12-31,2017-04-22,2016-12-31,96423528.0,,,,,,,,,,,24239696.0,40954368.0,161617600.0,31213284.0,,,,,,8382235.5,10810767.0,15503857.0,65910144.0,95707448.0,50000.0,3.84,347730.0,,185768.7812,583502.625,3160640.25,28940000.0,,71857040.0,,103957680.0,-103374176.0,180000000.0,,10000000.0,,9005272.0,199005264.0,-80000.0,30024.3105,,30202082.0,30152108.0,168853152.0,,161186432.0,,161186432.0
0,134745,300100.XSHE,2018-09-30,2018-10-30,2018-09-30,1871866837.14,,,,,,,,,,,36758900.76,42211951.56,1950837689.46,1023808535.82,,,,,,168114073.87,176672499.7,167706580.99,1536301690.38,414535999.08,,,5974498.73,,0.0,260112285.03,173549387.44,,,406548000.0,,834097387.44,-573985102.41,,,967575072.39,,,967575072.39,605640319.8,85886254.41,,,691526574.21,276048498.18,3305422.19,119904817.04,263284984.32,535468235.06
0,149126,300100.XSHE,2019-06-30,2019-08-30,2019-06-30,1051269252.0,,,,,,,,,,,16507897.68,31502640.47,1099279790.15,691613534.15,,,,,,121664410.24,71617598.31,83915708.83,968811251.53,130468538.62,205017182.42,1165599.24,180207.71,,,206362989.37,41194072.78,212017182.42,,,,253211255.2,-46848265.83,,,450594693.13,,0.0,450594693.13,448271788.68,38346919.74,,,486618708.42,-36024015.29,1434362.8,49030620.3,553167386.86,601848942.33
0,171797,300100.XSHE,2019-12-31,2020-04-28,2019-12-31,867008523.02,,,,,,,,,,,7317344.52,7819479.86,882145347.4,431253990.18,,,,,,156256905.51,-9023282.97,176513270.12,755000882.84,127144464.56,-65674836.92,,20067904.81,,,-50103437.63,67922182.16,-77515797.27,,171396000.0,,161802384.89,-211905822.52,,,627057485.35,,9000000.0,636057485.35,635587582.47,41731180.3,,,677318766.77,-41261281.42,1138589.09,-124884050.29,513650984.05,388766933.76
0,172230,300100.XSHE,2020-03-31,2020-04-29,2020-03-31,783895838.36,,,,,,,,,,,11859257.01,9322860.54,805077955.91,397465050.21,,,,,,120988448.4,49603306.75,55871183.53,623927988.89,181149967.02,66000000.0,347463.53,54264974.64,,,120612438.17,36084815.79,77110000.0,,,,113194815.79,7417622.38,,,555210000.0,,,555210000.0,476647412.56,27441122.77,,,504088535.33,51121464.67,-1207812.42,238481241.65,388766933.76,627248175.41
0,190337,300100.XSHE,2020-06-30,2020-08-28,2020-06-30,861186984.76,,,,,,,,,,,10199830.89,37686996.63,909073812.28,482133749.54,,,,,,97548431.53,30353728.5,79221262.5,689257172.07,219816640.21,20000000.0,183000.0,7931172.74,,,28114172.74,27780568.75,27131500.0,,,,54912068.75,-26797896.01,,,519770000.0,,,519770000.0,719376829.56,23924189.43,,,743301018.99,-223531018.99,5359714.96,-25152559.83,627248175.41,602095615.58
0,192833,300100.XSHE,2020-09-30,2020-10-22,2020-09-30,786842782.92,,,,,,,,,,,5842432.75,37881802.97,830567018.64,517691586.66,,,,,,101898444.44,33168091.94,93383552.55,746141675.59,84425343.05,36110001.0,132976.36,10737199.94,,,46980177.3,33195713.49,133500000.0,,,,166695713.49,-119715536.19,,,412980000.0,,,412980000.0,694002577.72,19370062.05,,,713372639.77,-300392639.77,-4568362.94,-340251195.85,602095615.58,261844419.73
0,169061,300101.XSHE,2019-12-31,2020-04-21,2019-12-31,166123945.38,,,,,,,,,,,,23343713.8,190615145.83,65382836.83,,,,,,23552453.81,-160096.6,22262101.97,111037296.01,79577849.82,0.0,0.0,-80387.08,,,1658157.67,21570666.7,20000000.0,,,,41570666.7,-39912509.03,0.0,0.0,45000000.0,,,45000000.0,17500000.0,2546022.04,,300980.0,20347002.04,24652997.96,,64318338.75,237639548.32,301957887.07
