,id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners
0,194709,601375.XSHG,2020-09-30,2020-10-31,2020-09-30,958441694.32,958441694.32,263645607.96,,359151287.73,871304324.8,,225327552.93,,,,,,,5383976.16,,347585422.36,,,60526937.8,66694084.7,19394615.89,-294074.97,87137369.52,2828080.09,781670.69,,89183778.92,25235206.81,63948572.11,55901024.32,8047547.79,0.01,0.01,7747608.39,71696180.5,63648632.71,8047547.79
0,90277,601377.XSHG,2015-03-31,2015-04-28,2015-03-31,2741970432.0,2741970432.0,262973152.0,,1393405568.0,1199050624.0,1199050624.0,,,,,,,,157799248.0,1035547840.0,,,4531036.0,-6038825.5,1088297856.0,-985678.3125,2446080.75,1542919808.0,1127464.875,662241.0,,1543385088.0,376755872.0,1166629120.0,1073189888.0,93439264.0,0.21,0.21,26236902.0,1192866048.0,1096764032.0,96102048.0
0,90276,601377.XSHG,2015-06-30,2015-08-25,2015-06-30,4366515200.0,4366515200.0,452057824.0,,2576352512.0,1795342208.0,1795342208.0,,,,,,,,261472112.0,1522210176.0,,,10692637.0,293474144.0,1034994112.0,471521.4375,5190175.0,2571173120.0,62240056.0,704258.1875,,2632709120.0,624743744.0,2007965312.0,1884565504.0,123399744.0,0.36,0.36,1746142.375,2009711488.0,1882215168.0,127496320.0
0,90273,601377.XSHG,2016-03-31,2016-04-27,2016-03-31,1740412800.0,1740412800.0,220096800.0,,1407221376.0,1051467904.0,1051467904.0,,,,,,,,129926328.0,924836416.0,,,-4345904.0,-148667328.0,256653584.0,408919.625,1537054.875,688944896.0,78707960.0,2696590.25,,764956224.0,171017648.0,593938560.0,503716480.0,90222104.0,0.08,0.08,-183931888.0,410006688.0,328544160.0,81462544.0
0,97982,601377.XSHG,2016-06-30,2016-08-23,2016-06-30,1794213632.0,1794213632.0,,,1123355264.0,1044359296.0,,,,,,,,,51091996.0,991152000.0,,,917755.0,2892097.5,433214400.0,2134410.5,-1774627.625,749854400.0,159686944.0,34275936.0,,875265408.0,191605856.0,683659520.0,607914688.0,75744856.0,0.09,0.09,104393976.0,788053504.0,686934272.0,101119232.0
0,114465,601388.XSHG,2017-09-30,2017-10-31,2017-09-30,1393450588.36,1393450588.36,,,,1307329838.93,1226395432.4,,,,,,,,3547319.39,16552332.34,61254484.51,-2580611.99,2160882.28,-9469792.18,1916332.79,,,78567290.04,872305.36,119710.54,,79319884.86,16296391.1,63023493.76,63023551.52,-57.76,0.03,0.03,-21861554.07,41161997.45,41162055.21,-57.76
0,156716,601388.XSHG,2019-09-30,2019-10-30,2019-09-30,1404701594.14,1404701594.14,,,,1377392413.74,1249450269.08,,,,,,,,3009452.41,22747166.64,60986006.35,40618731.53,,-791759.97,7509905.13,,,22499999.1,416226.91,3995759.37,,18920466.64,5423416.15,13497050.49,13496976.39,74.1,0.0034,0.0034,45062465.21,58559515.68,58559441.57,74.11
0,174931,601388.XSHG,2019-12-31,2020-06-23,2019-12-31,1406236551.28,1406236551.28,,,,1310674846.59,1204385896.36,,,,,,,,6547677.74,31425862.23,67684367.52,531.04,,-8745599.13,336030.03,,,68876515.29,456812.94,3677406.08,,65655922.15,-2145554.9,67801477.05,67801507.69,-30.64,0.0368,0.0368,144971651.06,81716764.26,81716794.91,-30.65
0,198088,601456.XSHG,2020-12-31,2021-03-19,2020-12-31,511077217.39,511077217.39,235463617.12,,221757251.14,356071903.28,,168202433.93,,,,,,,3810665.69,,338075599.65,,,58046982.46,162606490.66,15218493.32,-910847.5,155005314.11,483480.8,188674.2,,155300120.71,26584087.81,128716032.9,128716032.9,,0.05,0.05,-4494024.05,124222008.85,124222008.85,
0,129157,601515.XSHG,2018-06-30,2018-08-30,2018-06-30,814827396.27,814827396.27,,,,659160749.88,538434660.8,,,,,,,,11257300.58,23819505.92,82201686.73,1337457.71,2110138.14,,15428852.51,15428852.51,,179361821.73,1986836.96,283968.32,,181064690.37,30550755.57,150513934.8,149570478.8,943456.0,0.13,0.13,2297993.8,152811928.6,151902057.17,909871.43
0,90431,601519.XSHG,2014-12-31,2015-01-29,2014-12-31,205917280.0,205917280.0,,,,390603296.0,125255936.0,,,,,,,,2187778.25,111890072.0,124227104.0,-2332778.25,29375190.0,8754332.0,259070832.0,0.0,,83139136.0,12020323.0,1747840.75,280103.875,93411624.0,34714532.0,58697092.0,19821116.0,38875976.0,,0.01,2482779.0,61179868.0,22303894.0,38875976.0
0,90427,601519.XSHG,2015-12-31,2016-04-29,2015-12-31,218353296.0,218353296.0,,,,556622016.0,64076952.0,,,,,,,,1449304.625,116258656.0,157130544.0,-1733994.625,219440544.0,464627.9688,28902690.0,6904906.5,,-308901376.0,3492192.0,6265906.5,4905708.0,-311675072.0,7125129.0,-318800224.0,-322012544.0,3212315.75,,-0.162,7174338.0,-311625888.0,-314838208.0,3212315.75
0,97984,601519.XSHG,2016-06-30,2016-08-27,2016-06-30,163651584.0,163651584.0,,,,236536224.0,47138084.0,,,,,,,,367647.7188,75262208.0,118132560.0,-3059267.5,-1305004.5,-350441.0,8755172.0,-932470.4375,,-64479908.0,11170846.0,1989580.75,-10435.3203,-55298640.0,5699436.5,-60998076.0,-61038000.0,39923.6406,-0.03,-0.03,11009196.0,-49988880.0,-50028804.0,39923.6406
0,125523,601519.XSHG,2017-12-31,2018-04-28,2017-12-31,163991622.34,163991622.34,,,,172563761.07,48772001.86,,,,,,,,1164101.34,25551687.28,90750269.48,-1416130.74,7741831.85,-50640.03,-34469512.27,824381.71,,-39449453.16,3368407.18,27343756.7,,-63424802.68,-583937.57,-62840865.11,-62856403.43,15538.32,-0.034,-0.034,2568896.89,-60271968.22,-60287506.54,15538.32
0,90451,601555.XSHG,2015-06-30,2015-08-13,2015-06-30,2577395968.0,2577395968.0,215739232.0,,1266396544.0,913648000.0,913648000.0,,,,,,,,153679696.0,756245504.0,,,3123354.75,73366960.0,1024130816.0,7661864.5,-69582.3672,1663747840.0,3720676.25,34092860.0,,1633375744.0,409863296.0,1223512448.0,1214600960.0,8911423.0,0.45,0.45,-180537808.0,1042974592.0,1034005568.0,8969000.0
0,90449,601555.XSHG,2015-12-31,2016-04-20,2015-12-31,1758460800.0,1758460800.0,11223543.0,,910967232.0,1048434560.0,1048434560.0,,,,,,,,93122456.0,927986624.0,,,23298894.0,247497680.0,574936064.0,-5332775.0,434785.25,710026304.0,2117105.5,2937214.25,,709206144.0,181018640.0,528187520.0,524526624.0,3660903.0,0.19,0.19,441384608.0,969572096.0,965893568.0,3678577.25
0,103210,601555.XSHG,2016-12-31,2017-04-08,2016-12-31,1317351424.0,1317351424.0,,,656489152.0,1039561536.0,,,,,,,,,14985937.0,,494319360.0,,337069120.0,-253176416.0,615970752.0,4925045.5,3307328.25,277789856.0,49783060.0,17254.9395,,327555648.0,68956664.0,258598992.0,248582752.0,10016241.0,0.08,0.08,96125336.0,354724320.0,344981056.0,9743285.0
0,111046,601555.XSHG,2017-06-30,2017-08-30,2017-06-30,1068689088.0,1068689088.0,,,598657344.0,880018432.0,,,,,,,,,8294812.0,,448263904.0,,213343408.0,-30270892.0,411992608.0,14846404.0,-568295.875,188670624.0,-530092.875,1155351.0,,186985184.0,58712180.0,128273008.0,116746520.0,11526486.0,0.04,0.04,152507456.0,280780448.0,269423392.0,11357078.0
0,119114,601555.XSHG,2017-12-31,2018-03-29,2017-12-31,942515982.98,942515982.98,,,464451755.45,984136059.64,,,,,,,,,12390111.67,,506315223.56,,135285590.24,-302773136.64,657886394.39,23693002.76,2306249.39,-41620076.66,497436.22,4815286.14,,-45937926.58,-27783464.96,-18154461.62,-19150519.64,996058.02,-0.01,-0.01,-7989943.12,-26144404.74,-27010331.93,865927.19
0,128827,601555.XSHG,2018-06-30,2018-08-30,2018-06-30,711525582.42,711525582.42,,,438553007.72,751978182.63,,,,,,,,,9083997.03,,454324660.85,,23390085.98,-221512214.61,340292510.11,5455425.93,1531782.47,-40452600.21,-409596.96,3056523.7,,-43918720.87,-11015469.18,-32903251.69,-32512741.91,-390509.78,-0.01,-0.01,-188478844.4,-221382096.09,-220924841.87,-457254.22
0,143758,601555.XSHG,2018-12-31,2019-04-20,2018-12-31,1643146621.59,1643146621.59,,,531388886.88,1520443088.68,,,,,,,,,12365872.8,,671166171.65,,694040997.1,128530851.66,940236033.69,11854911.7,-605460.77,122703532.91,32347.64,3029173.03,,119706707.52,-29621341.23,149328048.75,166417286.32,-17089237.57,0.06,0.06,-416591132.15,-267263083.4,-249460263.06,-17802820.34
0,150010,601555.XSHG,2019-06-30,2019-08-16,2019-06-30,1180809946.46,1180809946.46,692014937.8,,526102093.52,976760296.12,,553898990.93,,,,,,,9787283.13,,584704022.31,,,-282417150.71,457434817.14,8567965.13,-781403.64,204049650.34,-959991.22,96473.02,,202993186.1,63489989.32,139503196.78,137057008.03,2446188.75,0.05,0.05,-238505664.36,-99002467.58,-101561101.48,2558633.9
0,90467,601558.XSHG,2015-12-31,2016-04-16,2015-12-31,747175872.0,747175872.0,,,,2737583360.0,706817088.0,,,,,,,,74199.9922,640216832.0,115877320.0,15119952.0,1259477888.0,,25496286.0,-572941.8125,,-1964911104.0,62686720.0,1147769472.0,3741915.5,-3049993984.0,142431408.0,-3192425216.0,-3192425216.0,,-0.53,-0.53,-29081948.0,-3221507328.0,-3221507328.0,
0,170440,601558.XSHG,2020-03-31,2020-04-30,2020-03-31,86682220.54,86682220.54,,,,99459575.24,38276492.12,,,,,,,,1784458.16,19326936.0,30409187.65,6185123.42,,,8355736.43,8355736.43,,2290731.26,551527.59,672801.38,,2169457.47,98015.63,2071441.84,-1987366.94,4058808.78,-0.0003,-0.0003,-2914992.36,-843550.52,-4902359.3,4058808.78
0,90511,601567.XSHG,2015-06-30,2015-08-01,2015-06-30,1066891776.0,1066891776.0,,,,937425792.0,728785408.0,,,,,,,,1876541.5,80308128.0,113526336.0,4761939.0,8167428.0,,54210068.0,-271225.9375,,183676096.0,3548882.25,2316153.25,158527.7031,184908816.0,31184320.0,153724496.0,153721200.0,3302.1201,0.08,0.08,271799.8438,153996304.0,153992992.0,3302.1201
0,146658,601579.XSHG,2019-03-31,2019-04-27,2019-03-31,337366875.7,337366875.7,,,,247558578.83,170050296.21,,,,,,,,8375003.94,33866747.62,29034039.17,1868182.4,1924319.41,,,,,90983998.88,884947.08,371030.05,,91497915.91,25397255.66,66100660.25,66253772.25,-153112.0,0.133,0.133,,66100660.25,66253772.25,-153112.0
0,151316,601579.XSHG,2019-06-30,2019-08-27,2019-06-30,216196866.65,216196866.65,,,,216320563.41,152938625.48,,,,,,,,10257765.0,23960360.78,26155187.3,1314204.59,,,,,,2011573.53,1070813.51,117789.84,,2964597.2,1151113.01,1813484.19,1184214.51,629269.68,0.003,0.003,,1813484.19,1184214.51,629269.68
0,155508,601579.XSHG,2019-09-30,2019-10-29,2019-09-30,207341873.31,207341873.31,,,,195202473.5,132371025.09,,,,,,,,6165614.85,34201358.4,17333672.8,1354201.39,,,,,,21209227.05,734635.63,522008.52,,21421854.16,6168739.73,15253114.43,14248426.89,1004687.54,0.03,0.03,,15253114.43,14248426.89,1004687.54
0,165003,601579.XSHG,2019-12-31,2020-04-17,2019-12-31,410131552.16,410131552.16,,,,343386536.85,193357199.85,,,,,,,,14975559.8,67948995.71,56393523.79,4694080.62,,,3229877.86,,,115534578.04,-444255.0,1079837.19,,114010485.85,28972144.18,85038341.67,84764263.53,274078.14,0.18,0.18,,85038341.67,84764263.53,274078.14
0,151634,601598.XSHG,2019-06-30,2019-08-28,2019-06-30,19719400372.89,19719400372.89,,,,19357852434.04,18525184541.32,,,,,,,,51028392.29,207745533.56,624333593.48,-26313179.25,,,329133131.08,322503978.31,,1054553014.16,38297564.12,5912712.67,,1086937865.61,105065506.93,981872358.68,935814705.19,46057653.49,0.13,0.13,-96112084.94,885760273.74,830703778.27,55056495.47
0,90575,601599.XSHG,2015-12-31,2016-04-20,2015-12-31,485644608.0,485644608.0,0.0,0.0,0.0,459904992.0,373103488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3921591.75,32687982.0,40568560.0,20226268.0,-10602907.0,0.0,3698128.25,0.0,0.0,29437762.0,3316495.0,793739.875,191451.7188,31960518.0,-3861418.25,35821936.0,30896934.0,4925001.0,,,330707.625,36152644.0,31227642.0,4925001.0
0,144726,601599.XSHG,2018-12-31,2019-04-24,2018-12-31,1702066940.28,1702066940.28,,,,1722968313.45,1414282620.89,,,,,,,,10159504.74,53900225.42,29186290.75,44458477.24,164390858.57,,8273621.6,,,-8263193.86,393974.43,11041493.04,,-18910712.47,-18205414.09,-705298.38,-8717435.7,8012137.32,-0.01,0.0,-71218.52,-776516.9,-8788654.22,8012137.32
0,192676,601608.XSHG,2020-09-30,2020-10-28,2020-09-30,1622981022.04,1622981022.04,,,,1626011170.38,1282282432.66,,,,,,,,21173424.4,48266038.78,117724334.66,47292119.94,,-8846217.1,39488513.8,420888.19,,41169151.8,5595182.39,1206755.39,,45557578.8,15104886.53,30452692.27,33314510.82,-2861818.55,0.0077,0.0077,3549785.07,34002477.34,36864295.89,-2861818.55
0,90727,601618.XSHG,2016-03-31,2016-04-27,2016-03-31,42574606336.0,42574606336.0,,,,41191604224.0,37583015936.0,,,,,,,,958680000.0,286334016.0,2034006016.0,542947968.0,-213380992.0,4250000.0,358015008.0,339956992.0,,1745267968.0,142716992.0,11819000.0,2954000.0,1876166016.0,301425984.0,1574739968.0,1365106944.0,209632992.0,0.07,,-34431000.0,1540308992.0,1323996032.0,216312992.0
0,97998,601628.XSHG,2016-06-30,2016-08-26,2016-06-30,120683003904.0,120683003904.0,,87811997696.0,,113450999808.0,,,12051999744.0,9539999744.0,45069000704.0,31600001024.0,4084999936.0,,277000000.0,7226999808.0,,,604000000.0,395000000.0,30595999744.0,1042000000.0,353000000.0,7232000000.0,34000000.0,96000000.0,,7169999872.0,1887000064.0,5282999808.0,5144000000.0,139000000.0,0.18,0.18,-4646000128.0,637000000.0,501000000.0,136000000.0
0,127467,601628.XSHG,2018-06-30,2018-08-24,2018-06-30,142280000000.0,142280000000.0,,113328000000.0,,138634000000.0,,,17072000000.0,11968000000.0,37297000000.0,53846000000.0,4161000000.0,,264000000.0,,8322000000.0,,760000000.0,-4525000000.0,31217000000.0,2719000000.0,2000000.0,3646000000.0,18000000.0,90000000.0,,3574000000.0,530000000.0,3044000000.0,2905000000.0,139000000.0,0.09,0.09,-3091000000.0,-47000000.0,-204000000.0,157000000.0
0,90792,601633.XSHG,2015-12-31,2016-03-25,2015-12-31,23377444864.0,23350487040.0,26781624.0,0.0,176897.875,21424353280.0,18030094336.0,4239544.5,0.0,0.0,0.0,0.0,0.0,0.0,898567552.0,1044592896.0,1517958272.0,-91111360.0,20012286.0,0.0,29761102.0,1204327.25,0.0,1982853504.0,175108720.0,20900976.0,16600541.0,2137061248.0,286156832.0,1850904448.0,1850751360.0,153048.5938,-1.1607,,-27487224.0,1823417216.0,1823264128.0,153048.5938
0,90791,601633.XSHG,2016-03-31,2016-04-23,2016-03-31,20879654912.0,20844410880.0,34966888.0,,277197.5312,17963898880.0,15588037632.0,5219826.5,,,,,,,768516992.0,627594432.0,932446528.0,32244650.0,9838033.0,,7433913.0,,,2923190528.0,46924068.0,7019842.0,5024734.5,2963094784.0,565767360.0,2397327360.0,2396104192.0,1223053.5,0.26,,36010304.0,2433337600.0,2432114688.0,1223053.5
0,107551,601636.XSHG,2017-03-31,2017-04-29,2017-03-31,1634968320.0,1634968320.0,,,,1356208768.0,1082396160.0,,,,,,,,46397944.0,7331696.5,174664208.0,46779440.0,-1360675.25,,-59672.1719,-59672.1719,,278699872.0,22216636.0,725947.125,723863.5,300190560.0,55576060.0,244614496.0,245478720.0,-864222.75,0.0941,0.0941,5722704.5,250337200.0,251201424.0,-864222.75
0,90832,601666.XSHG,2015-09-30,2015-10-30,2015-09-30,2700197120.0,2700197120.0,,,,3352374784.0,2717681152.0,,,,,,,,68812704.0,29724236.0,406044160.0,130112392.0,,,5839274.0,5839274.0,,-646338240.0,9536998.0,2572321.25,36001.2109,-639373568.0,2762191.75,-642135808.0,-633319424.0,-8816376.0,-0.2682,-0.2682,,-642135808.0,-633319424.0,-8816376.0
0,90870,601668.XSHG,2015-06-30,2015-08-25,2015-06-30,219966586880.0,219966586880.0,,,,204880904192.0,191019319296.0,,,,,,,,6453814784.0,647081024.0,3627226112.0,1806567040.0,1326886016.0,-224440000.0,166416000.0,46095000.0,,15027661824.0,121546000.0,147928992.0,5845000.0,15001279488.0,3582278912.0,11418999808.0,8108000256.0,3311000064.0,0.24,0.23,432923008.0,11851923456.0,8468093952.0,3383828992.0
0,90869,601668.XSHG,2015-09-30,2015-10-30,2015-09-30,197607849984.0,197607849984.0,,,,189029449728.0,178432573440.0,,,,,,,,5290783232.0,465108000.0,4112188928.0,834870976.0,-106072000.0,170107008.0,175423008.0,187840992.0,,8923928576.0,188802000.0,35882000.0,-698000.0,9076848640.0,2857963008.0,6218886144.0,5310714880.0,908171008.0,0.17,0.18,-801356992.0,5417528832.0,4831607808.0,585921024.0
0,90916,601677.XSHG,2015-09-30,2015-10-30,2015-09-30,1572654208.0,1568184320.0,4469791.0,,,1527024768.0,1471793664.0,,,,,,,,548700.25,30258698.0,34369148.0,-13327936.0,3382575.0,,3626591.25,,,49255948.0,1742223.75,687749.0625,90047.9375,50310424.0,10748900.0,39561524.0,35033288.0,4528235.5,0.08,0.08,,39561524.0,35033288.0,4528235.5
0,102013,601678.XSHG,2016-12-31,2017-03-02,2016-12-31,1509506560.0,1509506560.0,,,,1277016960.0,1085195648.0,,,,,,,,51795848.0,52738472.0,43710964.0,10528822.0,33047236.0,,79012736.0,1629361.25,,311502336.0,2768671.25,-3356574.5,4168716.25,317627584.0,9723377.0,307904192.0,219193776.0,88710424.0,0.18,0.18,10451887.0,318356096.0,229645664.0,88710424.0
0,199747,601678.XSHG,2020-12-31,2021-04-16,2020-12-31,2095391456.16,2095391456.16,,,,1474292395.64,1443218058.19,,,,,,,,32383502.75,-163711680.48,121320957.49,39256360.39,,,11795539.14,2409799.98,,446105803.44,1141085.34,62987209.76,,384259679.02,119630694.39,264628984.63,268788592.84,-4159608.21,0.17,0.14,10211454.34,274840438.97,279000047.18,-4159608.21
0,90962,601688.XSHG,2015-03-31,2015-04-23,2015-03-31,4908690944.0,4908690944.0,1061295232.0,,2577208832.0,2214180608.0,2214180608.0,,,,,,,,330416352.0,1859228544.0,,,1046786.375,71415472.0,1186998784.0,95148784.0,-8609326.0,2694510080.0,10997966.0,2751063.0,,2702757120.0,667949248.0,2034807680.0,2015354112.0,19453588.0,0.3599,0.3599,496063936.0,2530871808.0,2511109376.0,19762250.0
0,90960,601688.XSHG,2015-09-30,2015-10-31,2015-09-30,5238018048.0,5238018048.0,901941248.0,,3354656000.0,2548328960.0,2548328960.0,,,,,,,,433581504.0,2084888832.0,,,12267642.0,-1543016576.0,2458799872.0,101520768.0,25132692.0,2689689088.0,12970317.0,4866919.5,,2697792512.0,712503232.0,1985289344.0,1964530176.0,20759096.0,0.27,0.27,-1789879552.0,195409824.0,175984800.0,19425022.0
0,90958,601688.XSHG,2016-03-31,2016-04-29,2016-03-31,3389451008.0,3389451008.0,652863872.0,,2121535232.0,1714353920.0,1714353920.0,,,,,,,,231200464.0,1471649920.0,,,-7436916.0,1639397.0,588602112.0,103648176.0,-12627857.0,1675096960.0,45943332.0,2036424.75,,1719003904.0,419839520.0,1299164288.0,1246472320.0,52691996.0,0.174,0.174,-1425155712.0,-125991440.0,-179221440.0,53230004.0
0,103211,601688.XSHG,2016-12-31,2017-03-31,2016-12-31,4701001728.0,4701001728.0,,,2928548864.0,2751444736.0,,,,,,,,,67333368.0,,2670358016.0,,3627523.5,-485096352.0,1193621632.0,166768304.0,36991152.0,1949556864.0,119348208.0,6126196.5,,2062778880.0,497217184.0,1565561728.0,1460460544.0,105101168.0,0.2054,0.2054,890011904.0,2455573760.0,2173169920.0,282403744.0
0,110181,601689.XSHG,2017-06-30,2017-08-26,2017-06-30,1169992832.0,1169992832.0,,,,972034432.0,822589696.0,,,,,,,,6919420.5,57307252.0,96071504.0,4114697.0,-14968128.0,,9173513.0,6503162.0,,207131840.0,54887912.0,3448371.0,679303.5625,258571376.0,43951692.0,214619696.0,214391552.0,228144.7969,0.31,0.31,1456.16,214621152.0,214393008.0,228144.7969
0,130690,601700.XSHG,2018-09-30,2018-10-26,2018-09-30,586033402.28,586033402.28,,,,600162451.84,528828040.96,,,,,,,,1968356.7,21820795.27,17027044.87,9390129.1,8314093.01,0.0,24036744.28,,,9645069.33,2245437.74,400889.8,,11489617.27,2652492.83,8837124.44,7818307.77,1018816.67,0.01,0.01,17864999.06,26702123.5,25683306.83,1018816.67
0,124487,601718.XSHG,2017-12-31,2018-04-27,2017-12-31,6670642969.89,6670642969.89,,,,6676479456.64,6144042052.02,,,,,,,,33681610.56,153148283.94,68867921.23,24514011.99,252225576.9,,272969.66,-2231.72,,85884692.62,202386555.99,19823604.71,,268447643.9,30088080.52,238359563.38,226424642.46,11934920.92,0.05,0.05,43605833.45,281965396.83,266388866.65,15576530.18
0,124267,601718.XSHG,2018-03-31,2018-04-27,2018-03-31,5384213942.32,5384213942.32,,,,5260865151.69,4831102361.03,,,,,,,,23174186.07,106998024.8,262044878.27,37457354.56,88346.96,,41127.79,,,128088871.85,77790295.67,778507.05,,205100660.47,48813957.19,156286703.28,154511211.51,1775491.77,0.04,0.04,5508834.14,161795537.42,160413481.61,1382055.81
0,91100,601727.XSHG,2015-03-31,2015-04-25,2015-03-31,16108480512.0,16108480512.0,,,,15183761408.0,12921788416.0,53139000.0,,,,,,,92513000.0,562248000.0,1537511040.0,44470000.0,-27908000.0,2517000.0,276431008.0,102188000.0,1195000.0,1204862976.0,70656000.0,16716000.0,3266000.0,1258802944.0,208734000.0,1050068992.0,651206016.0,398863008.0,0.0508,0.0508,242356000.0,1292424960.0,837998976.0,454425984.0
0,91161,601777.XSHG,2015-06-30,2015-08-26,2015-06-30,2513974528.0,2513974528.0,,,,2541244928.0,2057726720.0,,,,,,,,28693920.0,167993168.0,173813152.0,111426200.0,1591786.25,7787948.0,97799912.0,95182048.0,,78317576.0,5667803.5,369804.75,53335.0312,83615576.0,796355.5625,82819224.0,86221840.0,-3402619.25,0.0708,0.0692,-35901448.0,46917776.0,50320396.0,-3402619.25
0,98012,601777.XSHG,2016-06-30,2016-08-27,2016-06-30,2422418176.0,2422418176.0,,,,2477560576.0,2084048896.0,,,,,,,,26296812.0,150097296.0,171344576.0,34372116.0,11400877.0,7720865.5,95998200.0,109270456.0,,48576696.0,12255414.0,840869.3125,565603.375,59991240.0,-4476441.5,64467680.0,66660520.0,-2192838.5,0.0516,0.0516,56791164.0,121258848.0,123451688.0,-2192838.5
0,99327,601777.XSHG,2016-09-30,2016-10-25,2016-09-30,2779308800.0,2779308800.0,,,,2904827136.0,2363962368.0,,,,,,,,36833584.0,192951088.0,112719936.0,219626240.0,-21266164.0,1259257.625,103719696.0,96173704.0,,-20539338.0,10534452.0,823948.4375,450222.7188,-10828834.0,-21520102.0,10691267.0,8404220.0,2287047.25,0.0067,0.0067,-17998542.0,-7307274.5,-9594322.0,2287047.25
0,105019,601777.XSHG,2017-03-31,2017-04-25,2017-03-31,3380753920.0,3380753920.0,,,,3459620864.0,2969350912.0,,,,,,,,26158750.0,141656112.0,192191744.0,122080768.0,8182492.0,2735023.25,124720656.0,113073008.0,,48588828.0,4846272.5,1603693.625,478678.3438,51831408.0,-4125901.75,55957308.0,56345328.0,-388019.3125,0.04,0.04,5235406.0,61192716.0,61580736.0,-388019.3125
