,id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities
0,124053,300199.XSHE,2018-06-30,2018-08-08,2018-06-30,1252282914.5,,,,10249759.65,1228771129.31,17675472.88,,,,908080.02,,41859937.36,,172891197.52,,20044773.52,2744683264.76,,40360074.25,,,141495826.35,,771945974.35,418712476.33,,,,,320320062.57,143660613.11,872403398.13,112613896.38,34710204.48,6152099.76,2862374625.71,5607057890.47,469800000.0,,,,,,53639593.91,195551572.15,,,21621256.19,31525689.04,967813.66,,192957515.53,,,,,,,966063440.48,639176927.19,,3500000.0,,,5358161.23,,725169378.58,1691232819.06,934692540.0,1883606117.88,187752846.47,,56688751.56,,1213861549.39,,3915825071.41,,3915825071.41,5607057890.47
0,135348,300199.XSHE,2018-12-31,2019-04-25,2018-12-31,1564241375.1,,,,5754305.6,1231757062.39,9987758.08,,,,,,13064159.65,,161616709.18,273870.89,34705730.49,3021400971.38,,41624693.1,,,117945980.51,,771879222.4,556104317.91,,,,,307372899.21,213652872.22,343563156.06,149520612.57,48921462.57,88311633.67,2638896850.22,5660297821.6,409000000.0,,,,,,74425542.98,66363867.19,,,22266906.03,32096922.42,,,216954857.11,,,,,10817613.7,,831925709.43,850425700.16,497573297.92,3500000.0,,,5172347.19,,1436691764.29,2268617473.72,927742040.0,1798396848.39,95681850.0,,56688751.56,,664615858.63,,3391680347.88,,3391680347.88,5660297821.6
0,146309,300199.XSHE,2019-06-30,2019-08-29,2019-06-30,1347742012.43,,,,4011533.0,1207787039.24,99621927.07,,,,1287740.27,,16488623.92,,176845530.91,26037.5,40446339.24,2894256783.58,,,,,128105218.65,,764964783.32,759439973.04,,,,,301330745.99,228174661.81,343563156.06,149707199.65,48973653.07,83548258.16,2849491317.37,5743748100.95,789000000.0,,,,,,60427527.83,55285910.42,,,23384904.44,23015895.95,23212969.66,,95686631.36,,,,,,,1070013839.66,885064173.02,497793191.68,3500000.0,,,5170395.12,,1480868358.81,2550882198.47,927742040.0,1798396848.39,373066716.83,,56688751.56,,741287905.14,,3192865902.48,,3192865902.48,5743748100.95
0,153654,300199.XSHE,2019-09-30,2019-10-25,2019-09-30,1078829719.91,,,,3905806.03,1227469191.04,68544693.91,,,,472849.92,,16025433.09,,187644313.47,,40699347.25,2623591354.62,,,,,129736605.99,,768720410.74,867280484.16,,,,,303861528.93,236925538.02,343563156.06,156198213.67,49134609.58,108492989.21,3006791817.02,5630383171.64,846480000.0,,,,,,63547345.56,41060773.0,,,28751522.38,2643624.5,31060085.27,,82055068.53,,,,,,,1095598419.24,884753368.93,497903138.56,3500000.0,,,5170395.12,,1477603755.9,2573202175.14,916927040.0,1713456498.39,280826362.83,,56688751.56,,584571779.17,,3057185409.46,-4412.96,3057180996.5,5630383171.64
0,207527,300199.XSHE,2020-09-30,2020-10-28,2020-09-30,591046908.53,,,,4648753.07,852572894.95,44354760.68,,,,2888958.33,,13055489.68,,202239795.66,,51908353.93,1762715914.83,,,,,138398087.9,,727513475.96,1231278673.12,,,,,319563882.33,296479590.54,,56489639.91,54507929.4,97100160.45,2960151712.26,4722867627.09,399957791.3,,,,,,105574902.88,46921203.01,,,35434405.77,23623094.52,31650119.05,,300968256.85,,,,,110321500.0,,1064192219.16,755198964.92,498368807.86,3500000.0,,,1396633.15,,1351260667.03,2415452886.19,916927040.0,1745269783.11,318662650.99,,56688751.56,,-162166594.89,,2274914803.2,32499937.7,2307414740.9,4722867627.09
0,154630,300202.XSHE,2019-09-30,2019-10-29,2019-09-30,448742600.86,,,,,745387281.53,53193581.6,,,,1071740.57,,99194081.72,,302220918.33,,7412950.45,1657223155.06,,,,1757400.88,131772737.33,,286553540.04,34698942.78,,,,,31486354.53,,,6816301.0,17258610.52,3923024.76,579112726.8,2236335881.86,359550000.0,,,,,26651287.29,122142123.29,3677832.49,,,8973106.63,11628941.68,660000.0,,4087243.42,,,,,,,537370534.8,,,,,,,31000000.0,50589938.31,587960473.11,549504000.0,141248496.66,,,132250454.71,,827998341.12,,1647904118.63,471290.12,1648375408.75,2236335881.86
0,205108,300203.XSHE,2020-06-30,2020-08-28,2020-06-30,692064212.43,,,161327655.98,73559152.57,1762691453.95,199424152.23,,,,,,254799071.54,,1146221101.87,,131388019.39,4719655243.31,,,,1101757922.19,346291946.67,540700568.13,667199407.41,95433687.44,,,,,92332004.96,77022374.44,603923080.0,9298231.92,85798257.11,181814047.53,3870953897.94,8590609141.25,1088249787.5,,,,,36728055.31,777629309.02,31454307.52,,,90989518.94,83043848.6,,2100000.0,103211522.79,,,,,175100693.22,66250263.81,3078278461.39,1460271900.06,,16074300.0,,,1511002.64,29718400.0,1544289784.14,4622568245.53,452517400.0,934533875.92,167086589.94,,215830245.98,,1901664604.35,,3338029717.57,630011178.15,3968040895.72,8590609141.25
0,47173,300204.XSHE,2015-06-30,2015-08-25,2015-06-30,909072704.0,,,,39899468.0,212068560.0,2455864.0,,,,17930746.0,,13199070.0,,26380352.0,,258084880.0,1479091712.0,,7000000.0,,,1073548.5,,231683264.0,8544880.0,,,,,62145108.0,,,258165.0938,28679050.0,1366138.75,340750144.0,1819841792.0,,,,,,,3211232.25,4298381.5,,,5907476.0,9872822.0,,,18577198.0,,,,,,186157136.0,228024240.0,,,,13267720.0,,11758231.0,,40190952.0,268215200.0,336168000.0,637810432.0,,,68188448.0,,509460832.0,,1551626624.0,,1551626624.0,1819841792.0
0,115629,300204.XSHE,2017-12-31,2018-02-13,2017-12-31,401192191.18,,,,177027736.11,199660032.36,2478105.7,,,,135132.84,,1353337.13,,37304418.07,,1001295494.55,1820446447.94,,434198736.45,,,1682604.4,,239914976.07,7383381.14,,,,,36474824.23,,19752602.91,320609.02,44846286.15,23499042.0,808073062.37,2628519510.31,,,,,,,4695675.37,2387694.73,,,18305590.45,6086781.64,,675033.35,56760611.86,,,,,3566717.41,255650660.9,348128765.71,,,14653355.74,9267820.0,,24189786.47,,71013462.21,419142227.92,477812254.0,534600850.83,26962415.24,,147960573.6,,897926493.26,,2209377282.39,,2209377282.39,2628519510.31
0,47232,300207.XSHE,2015-12-31,2016-03-25,2015-12-31,1458136704.0,,,,263021280.0,1525662592.0,11260873.0,,,,,,67421384.0,,694992064.0,477894.5938,38882020.0,4059854848.0,,82218496.0,,,23010194.0,,889647808.0,216161552.0,2698381.25,,,,211911216.0,,51211436.0,83507352.0,7958509.5,83318664.0,1651643648.0,5711498240.0,704632128.0,,,,,768512064.0,1366563072.0,12819863.0,,,123451720.0,20366450.0,15369377.0,,282835040.0,,,,,75881504.0,2499415.25,3372930816.0,26945996.0,248020080.0,48238228.0,,,5775164.5,,403135040.0,3776065792.0,645427008.0,657879296.0,273339488.0,,92301112.0,,674325824.0,,1796395520.0,139037152.0,1935432704.0,5711498240.0
0,47255,300208.XSHE,2015-06-30,2015-08-01,2015-06-30,455039520.0,,,,40000.0,373107840.0,27578264.0,,,,,,47153612.0,,54548016.0,192118.0,31992176.0,989651520.0,,,,40538700.0,,0.0,231124032.0,143260848.0,,,,,356543648.0,,24580800.0,160450.1094,8374309.0,139115584.0,943698368.0,1933349888.0,78000000.0,,,,,188440192.0,201015920.0,862760.9375,,,1789977.5,37779888.0,8853439.0,0.0,5750746.0,,,,,60000000.0,2976111.75,585469056.0,28000000.0,198767488.0,,,,2216488.75,71610000.0,309274304.0,894743360.0,306609984.0,345772832.0,17050000.0,1828438.625,22356126.0,,427728384.0,,1032016960.0,6589547.0,1038606528.0,1933349888.0
0,111018,300208.XSHE,2017-09-30,2017-10-28,2017-09-30,60361214.01,,,,253903.02,1054324297.14,17717454.19,,,,,,3963245.75,,1249146109.87,357914.46,141938761.11,2528062899.55,,,,28830000.08,,3772180.73,172268881.96,251616069.47,,,,,415573239.88,,24580800.0,5949755.63,21233252.46,146224301.77,1070048481.98,3598111381.53,145560000.0,,,,,74415639.0,1115033375.47,768715.04,,,2240540.66,60891934.8,409207.83,,129098191.38,,,,,31620111.76,,1560037715.94,125000000.0,,,,,,,126984074.67,1687021790.61,766525000.0,210116735.51,17050000.0,7581821.01,78144178.23,,900751033.48,,1894873012.67,16216578.25,1911089590.92,3598111381.53
0,120224,300208.XSHE,2018-03-31,2018-04-25,2018-03-31,287736076.23,,,,30050000.0,729706635.44,16771004.55,,,,,,54273782.81,,1930243497.16,,195951101.48,3244732097.67,,,,24396666.75,,3401468.94,155631732.55,273467751.53,,,,,419417997.73,,24580800.0,3645258.53,26673420.86,123759490.07,1054974586.96,4299706684.63,393000000.0,,,,,323043341.75,1192965729.57,70082.56,,,2327685.09,93539794.2,1056440.42,,163953231.59,,,,,29964111.76,172352.0,2200092768.94,115000000.0,,,,,,,115496018.79,2315588787.73,765525000.0,210281843.79,16050000.0,8952738.58,88118964.27,,1007256797.3,,1968712669.96,15405226.94,1984117896.9,4299706684.63
0,135349,300208.XSHE,2018-12-31,2019-04-25,2018-12-31,343333293.57,,,,29750000.0,695185793.03,17474823.06,,,,,,37611979.41,,2523449005.1,,244145127.61,3890950021.78,,,,17301666.77,19847283.13,3400004.5,142419226.28,389254561.25,,,,,530906542.61,,24580800.0,5010355.05,32754249.65,32483459.41,1197958148.65,5088908170.43,275172912.99,,,,,197390183.31,1224841192.5,137611372.62,,,4438979.79,85851514.58,,,937366042.92,,,,,96240046.73,286900.0,2959199145.44,,,,,9525869.56,,,9525869.56,2968725015.0,749475000.0,207765572.12,,11060243.52,98901380.51,,1089030263.34,,2105756554.23,14426601.2,2120183155.43,5088908170.43
0,154632,300208.XSHE,2019-09-30,2019-10-29,2019-09-30,234622574.35,,,,88411714.0,890278352.57,57497435.55,,,,,,86919707.29,,2664864720.79,,206427112.59,4229021617.14,,,,15991666.7,19807396.7,3419983.61,125889346.97,443087561.83,,,,,532529478.81,,24580800.0,5929584.93,44056509.95,34452785.27,1249745114.77,5478766731.91,852141413.25,,,,,26441036.02,1107591041.83,146717578.06,,,2879266.42,82246129.66,79061859.58,,1002548693.59,,,,,85000000.0,280000.0,3384907018.41,,,,,5910711.53,,,5910711.53,3390817729.94,749475000.0,207765572.12,,11186022.3,98901380.51,,1004763143.1,,2068655721.05,19293280.92,2087949001.97,5478766731.91
0,179393,300208.XSHE,2020-03-31,2020-04-16,2020-03-31,368381787.86,,,4000000.0,102625000.0,814640233.41,88494769.73,,,,,,5633728.92,,212605918.38,,130238224.59,4007957933.36,,,,10741666.75,27033388.48,2866635.6,113214184.81,405473798.75,,,,,531734968.71,,24580800.0,4268139.57,118927812.62,57040456.41,1301891851.7,5309849785.06,708434643.34,,,,,80156055.56,927085758.0,601911.56,,,3673100.26,79708117.95,43486629.75,,990905544.25,,,,,,72677005.41,2927840998.41,601000000.0,,,,11025468.7,,,612025468.7,3539866467.11,749475000.0,207765572.12,,11389494.45,98901380.51,,832760434.03,,1755932348.6,14050969.35,1769983317.95,5309849785.06
0,134978,300209.XSHE,2019-03-31,2019-04-26,2019-03-31,751428352.94,,,,15269801.38,1287189894.63,130476756.28,,,,,,281914149.17,,974396850.08,,10866513.17,3451542317.65,,,,14958752.19,,50101039.73,131564611.62,,,,,,187394358.59,40537554.84,1581823526.1,21069338.35,46325403.99,,2172027743.63,5623570061.28,323914494.46,,,,,,,111427277.33,,,26449399.03,85809769.57,315512.0,,463061948.82,,,,,,,1644795570.24,,,6424147.57,,23228437.23,16170568.73,,46234397.55,1691029967.79,426169680.0,3282367203.42,93818594.24,582563.83,16849487.24,,294905709.77,,3930886876.57,1653216.92,3932540093.49,5623570061.28
0,154207,300209.XSHE,2019-09-30,2019-10-28,2019-09-30,662958370.83,,,,12524658.25,1255912388.28,141521370.7,,,,,,242285100.34,,952073645.61,,11841185.38,3279116719.39,,,,12416139.1,3300000.0,46538329.9,104635460.91,258899.1,,,,,198126667.25,28495274.6,1651675083.06,17575411.51,53927317.07,208034.0,2214660499.79,5493777219.18,248676950.0,,,,,182000.0,447841374.52,73454291.13,,,24145958.07,129023223.47,818046.67,,22349427.4,,,,,,,946491271.26,420000000.0,,324252.89,,12912948.1,15236926.09,,448474127.08,1394965398.34,426169680.0,3277569549.8,93818594.24,426139.32,16849487.24,,455834460.29,,4095475382.63,3336438.21,4098811820.84,5493777219.18
0,183876,300209.XSHE,2020-03-31,2020-04-29,2020-03-31,652573541.86,,,,13958939.78,1154419471.66,286995710.76,,,,,,220708303.17,,1060045885.19,,5980770.29,3394682622.71,,,,13968639.1,3300000.0,33385089.16,112846468.26,,,,,,241526845.07,33449387.48,1591675083.06,14291922.64,68458873.83,,2209574400.36,5604257023.07,283458612.56,,,,,,445860490.66,727570.43,,,28845980.63,67402813.19,45800.0,,36263325.48,,,,,126000000.0,,1164907611.46,294717041.67,,270959.92,,52533159.72,14303283.46,,361824444.77,1526732056.23,426169680.0,3290288705.27,93818594.24,420294.22,16849487.24,,418506396.06,,4070601925.39,6923041.45,4077524966.84,5604257023.07
0,208590,300209.XSHE,2020-09-30,2020-10-29,2020-09-30,705456015.35,,,,1075473.38,811112806.05,255821765.52,,,,,,75507155.2,,1342526378.21,,20973503.72,3218626661.62,,,,7945941.49,3300000.0,31297185.88,104640555.17,,,,,,212307591.9,37419237.24,1542251547.19,11094282.47,96054111.56,160862.0,2141570995.32,5360197656.94,223237568.78,,,,,,370515760.28,2124574.64,,,37965963.82,91092278.89,45800.0,,78526334.9,,,,,147575735.17,,1119120950.41,157500000.0,,58783.16,,46596416.47,12222140.82,,216377340.45,1335498290.86,423732024.0,3258136021.63,93818594.24,417917.98,16849487.24,,413220245.95,,4025687489.2,-988123.12,4024699366.08,5360197656.94
0,220867,300209.XSHE,2020-12-31,2021-04-29,2020-12-31,686457425.23,,,,52900.0,1029679794.25,66719281.91,,,,,,177192284.57,,1224340625.6,6260995.49,25827358.27,3229002742.45,,,,,3300000.0,39981035.38,93578757.91,,,,,,138834020.95,27967007.27,867337523.37,7614962.81,34184075.41,1610641.8,1308244403.48,4537247145.93,169177859.92,,,,,,592448792.21,1747192.66,,,34304782.05,123373135.41,1488354.0,,63941727.88,,,,,168000000.0,3830807.63,1249842566.9,126457187.5,,167724.81,,43094428.96,7548750.0,,177268091.27,1427110658.17,423732024.0,3307496004.28,93818594.24,417917.98,16849487.24,,-530386776.0,,3113566204.19,-3429716.43,3110136487.76,4537247145.93
0,125684,300210.XSHE,2018-06-30,2018-08-25,2018-06-30,197972327.17,,,,25653000.0,437703143.97,30025195.92,,,,,,58200691.86,,380142481.76,87849105.88,16877234.57,1234423181.13,,4813776.74,,44634883.5,383632508.18,,298380319.37,26971671.98,,,,,88997449.96,3967057.93,44894527.45,,13773764.7,68629261.6,978695221.41,2213118402.54,456893240.58,,,,,119520948.76,93265712.34,17222854.51,,,476686.65,14684559.99,2609160.04,5810639.44,7243881.21,,,,,67635089.04,,785362772.56,59480064.07,,,,1334369.98,1719498.53,,103312836.99,888675609.55,484219953.0,193527782.39,,6958098.93,41230001.72,,590267217.53,,1316203053.57,8239739.42,1324442792.99,2213118402.54
0,215465,300212.XSHE,2020-12-31,2021-04-13,2020-12-31,1115074466.82,,,,37048998.95,2730055945.62,19394341.31,,,,,8903935.87,287400546.17,,312314592.24,198842523.73,45161866.87,10490716188.11,,,,499797593.54,2014523305.69,,387268180.29,650476048.29,,,,,843168003.66,73684246.98,291782095.36,34328308.01,78613788.26,3491218.6,4888763833.63,15379480021.74,1852704552.41,,,,,397586358.2,3557489420.49,1271228.86,,,11363129.84,122618175.21,,12683422.75,248277007.86,,,,,1188832651.94,527936144.72,8054937896.1,1769282528.82,500000000.0,265211892.01,,19574205.19,1480656.74,,2657851640.93,10712789537.03,649787770.0,1495920757.74,54883232.44,,179674732.3,,1676337715.39,,3955624536.22,711065948.49,4666690484.71,15379480021.74
0,143301,300213.XSHE,2019-06-30,2019-08-06,2019-06-30,603614576.08,,,,58450021.08,957257887.85,69909673.46,,,,9295875.0,,127719958.98,,310281563.85,,15478240.26,2152007796.56,,,,,4698202.85,,173860257.68,1189790.5,,,,,163004401.46,17092513.76,451770086.21,,34743825.83,,1014629879.29,3166637675.85,568300987.24,,,,,45421905.41,283992324.81,37518160.35,,,2227826.9,17282919.21,0.0,,23919291.94,,,,,33000000.0,33228113.8,1044891529.66,24143600.0,,72375000.0,,,4009652.5,,130429652.85,1175321182.51,594926386.0,755323177.21,31522509.02,,55254691.3,,614485531.1,,1988467276.59,2849216.75,1991316493.34,3166637675.85
0,108801,300216.XSHE,2017-09-30,2017-10-13,2017-09-30,595410189.35,,,,29233604.63,1058757851.95,132478799.12,,,,,,60181369.97,,358514829.25,,14773179.9,2249349824.17,,,,1400000.0,25834365.16,,498338834.66,741263136.89,,,,,540269105.09,2131100.52,344448418.14,6639839.46,40011763.38,48432779.65,2248769342.95,4498119167.12,807970000.0,,,,,89411545.18,213870611.82,64131750.34,,,6021444.67,53971750.22,3286258.57,,181446039.97,,,,,229354716.41,,1649464117.18,1131544300.08,,232282108.1,,,18275093.56,,1531404840.41,3180868957.59,361434920.0,222732096.72,,,72603623.32,,559521582.89,,1213862619.68,103387589.85,1317250209.53,4498119167.12
0,123736,300216.XSHE,2018-03-31,2018-06-09,2018-03-31,49865291.48,,,,2471170.5,920953003.12,73211696.19,,,,,,927912282.37,,432046338.43,,498735179.68,2905194961.77,,,,1523076.9,27450336.43,,592896163.73,230913549.78,,,,,513574875.79,4446324.73,8040854.87,14159316.14,78923900.4,44921393.54,1516849792.31,4422044754.08,1466024580.27,,,,,14802058.36,177658794.35,65002639.38,,,17253207.35,11275240.41,55310015.81,,229837144.11,,,,,1113783259.96,,3150946940.0,322835664.45,,116451691.15,,,12445406.84,,601497529.25,3752444469.25,361434920.0,224698402.4,,,72603623.32,,-62794939.78,,593006508.68,76593776.15,669600284.83,4422044754.08
0,126873,300216.XSHE,2018-06-30,2018-08-30,2018-06-30,38174236.91,,,,3604048.0,883138707.67,68990847.12,,,,,,1015194564.09,,443319768.92,,491883087.7,2944305260.41,,,,1523076.9,26007164.09,,574298858.96,240775779.93,,,,,507685475.08,5560888.94,8040854.87,13519694.61,82021135.28,46644408.69,1506077337.35,4450382597.76,1476496885.8,,,,,,188252268.6,70978018.78,,,25269067.38,7725326.39,127831639.84,,331754867.71,,,,,1243835241.57,,3472143316.07,186314203.66,,106673496.93,,,12112262.47,,443824186.1,3915967502.17,361434920.0,224698402.4,,,72603623.32,,-193020561.78,,463082105.26,71332990.33,534415095.59,4450382597.76
0,129756,300216.XSHE,2018-09-30,2018-10-30,2018-09-30,43235094.16,,,,1964172.0,849167089.72,62398393.65,,,,,,1009648072.51,,446212054.84,,449688027.83,2886043971.59,,,,1523076.9,25886268.42,,495893784.18,239315440.2,,,,,490701323.25,6610368.55,8040854.87,12924927.43,82079100.7,22029238.79,1385004383.29,4271048354.88,1481615032.89,,,,,,,72136732.72,,,27037540.27,9706882.84,201748810.08,,282398790.98,,,,,1370478332.83,,3636186859.34,143734381.7,,13864464.6,,,11764243.95,,299112880.67,3935299740.01,361434920.0,224698402.4,,,72603623.32,,-388423288.77,,268226969.44,67521645.43,335748614.87,4271048354.88
0,135350,300216.XSHE,2018-12-31,2019-04-26,2018-12-31,36165003.77,,,,627375.0,518726505.43,55038999.03,,,,,,63457444.51,,320484091.22,,77180495.35,1071679914.31,,,,82559.66,15898971.06,,467253517.16,238189523.31,,,,,482827747.99,,4071573.78,13941178.41,244440851.32,10179494.21,1476885416.9,2548565331.21,1393287316.52,,,,,,173367032.36,74025921.93,,,28515014.72,10274845.34,,,777575358.43,,,,,1318209308.01,14952290.85,3790207088.16,115000000.0,,6477532.48,,237188109.38,11267530.0,,504806954.75,4295014042.91,361434920.0,223841493.96,,,72603623.32,,-2450823846.09,,-1795316849.27,48868137.57,-1746448711.7,2548565331.21
0,146315,300216.XSHE,2019-06-30,2019-08-30,2019-06-30,28620177.16,,,,79812.5,464211006.97,54988522.9,,,,,,60493370.94,,314045369.12,,74363293.95,996801553.54,,,,82559.66,13307853.51,,435148759.8,239002053.39,,,,,473136482.29,,4071573.78,12682458.45,243751395.33,10275599.92,1431458736.13,2428260289.67,1451771255.14,,,,,,168301607.57,68744120.27,,,34632568.85,13365606.59,567075398.54,,342177544.19,,,,,1381357776.35,14952290.85,4042378168.35,60000000.0,,576100.0,,237623023.37,10576287.53,,437605948.99,4479984117.34,361434920.0,223841493.96,,,72603623.32,,-2750039398.94,,-2094280187.49,42556359.82,-2051723827.67,2428260289.67
0,157203,300216.XSHE,2019-09-30,2019-10-30,2019-09-30,29265886.12,,,,315637.5,424694905.21,54615867.01,,,,,,58473229.86,,315811203.39,,74618709.53,957795438.62,,,,82559.66,12927640.99,,416808912.84,239029782.95,,,,,469434754.33,,4071573.78,12038848.47,243662773.54,10244277.32,1408301123.88,2366096562.5,1451469522.75,,,,,,162773567.22,68863018.79,,,27074633.43,14313241.86,670968480.61,,365896471.42,,,,,1381708826.99,14952290.85,4158020053.92,60000000.0,,576100.0,,243403567.83,10230666.32,,439845449.84,4597865503.76,361434920.0,223841493.96,,,72603623.32,,-2924098430.2,,-2268146782.6,36377841.34,-2231768941.26,2366096562.5
0,185990,300216.XSHE,2019-12-31,2020-06-30,2019-12-31,15672142.1,,,,47720.5,325930174.46,53375218.79,,,,,,70705571.94,,313183351.04,,72641131.13,851555309.96,,,,36928.59,15076831.01,,408593571.94,232418391.33,,,,,477950524.02,,4071573.78,11040186.11,243736074.79,15997133.47,1408921215.04,2260476525.0,1421909522.75,,,,,,163683424.14,70565498.73,,,28894308.51,17486725.73,835372957.06,,413038880.83,,,,,1436608670.34,14952290.85,4402512278.94,,,606700.0,,275390249.82,9884954.81,,408466230.14,4810978509.08,361434920.0,224192301.68,,,72603623.32,,-3235557267.76,,-2579454856.76,28952872.68,-2550501984.08,2260476525.0
0,106702,300218.XSHE,2017-06-30,2017-08-22,2017-06-30,369633184.0,,,,12960055.0,149957088.0,3445550.75,,,,,,4393386.0,,283816992.0,,5150706.0,829356992.0,,100000.0,,,,,1045318912.0,44392516.0,,,,,43974560.0,,,,9252560.0,17145570.0,1160184064.0,1989541120.0,420000000.0,,,,,100421152.0,163524784.0,9218541.0,,,752014.9375,6816490.5,725506.9375,3605000.0,18640858.0,,,,,112000000.0,,835704320.0,31000000.0,,46400000.0,,,,,108221304.0,943925632.0,216987008.0,360645280.0,,1335050.5,77072760.0,,335343520.0,,991383616.0,54231836.0,1045615424.0,1989541120.0
0,47496,300220.XSHE,2015-06-30,2015-08-26,2015-06-30,51910628.0,,,,2571910.0,43120256.0,8467499.0,,,,76154.7969,,5389471.5,,119308976.0,,19152182.0,249997072.0,,25220000.0,,,28192310.0,,95015200.0,,,,,,7888923.0,13369875.0,5834761.0,2869497.25,2152255.0,,180542816.0,430539904.0,,,,,,,26373898.0,10754965.0,,,757177.125,949581.0,2275000.0,,2572416.25,,,,,,,43683036.0,,59371180.0,,,,,,59643148.0,103326184.0,126000000.0,82817480.0,,,9474435.0,,80378216.0,,298670144.0,28543582.0,327213728.0,430539904.0
0,47495,300220.XSHE,2015-09-30,2015-10-26,2015-09-30,43357000.0,,,,940000.0,48835136.0,14151692.0,,,,,,5491137.5,,125533248.0,,1806202.375,240114416.0,,25220000.0,,,84703392.0,,93613192.0,,,,,,11915569.0,15503814.0,5834761.0,2633194.5,2104895.75,,241528832.0,481643232.0,10000000.0,,,,,3883203.5,26472382.0,13794930.0,,,1045835.0,312451.75,3250000.0,,1666148.625,,,,,,,60424952.0,,59748472.0,,,,,,60020444.0,120445392.0,126000000.0,83251496.0,,,9474435.0,,79454040.0,,298179968.0,63017872.0,361197856.0,481643232.0
0,47494,300220.XSHE,2015-12-31,2016-04-26,2015-12-31,74931528.0,,,,2157540.0,50133200.0,10323208.0,,,,,,4075463.5,,113739392.0,,1762968.125,257123296.0,,14980000.0,,,9824033.0,,92719920.0,,,,,,18883696.0,1596101.375,5834761.0,2000021.625,4576865.0,62901912.0,213317312.0,470440608.0,69500000.0,,,,,6996489.0,23063128.0,16605890.0,,,7571974.5,1113753.75,106084.4297,,2787472.75,,,,,,,127744792.0,,,,,,,,1816242.75,129561032.0,126000000.0,83251496.0,,,9474435.0,,58867892.0,,277776352.0,63103228.0,340879584.0,470440608.0
0,94998,300220.XSHE,2016-06-30,2016-08-27,2016-06-30,51892728.0,,,,1416832.25,53849536.0,5947715.0,,,,,,6275220.5,,126731920.0,,1246051.5,247360000.0,,14880000.0,,291942.1562,9718631.0,,93023224.0,,,,,,17682130.0,5950435.0,5834761.0,1603786.5,4522038.0,69242392.0,222749328.0,470109344.0,49500000.0,,,,,3039367.5,31041358.0,18224398.0,,,2006205.625,753682.0,,,12011739.0,,,,,,,116576752.0,,,4460936.0,,,,,6149609.5,122726360.0,126000000.0,83251496.0,,,9474435.0,,64501232.0,,283490208.0,63892776.0,347382976.0,470109344.0
0,108021,300220.XSHE,2017-06-30,2017-08-29,2017-06-30,96712592.0,,,,2445071.0,40318252.0,6044765.0,,,,,,11837908.0,,120569960.0,,2147741.5,280076288.0,,14880000.0,,,14006050.0,,85576288.0,,,,,,27341304.0,8384108.0,,1193953.125,3705152.5,25400000.0,180486848.0,460563136.0,40000000.0,,,,,3118908.0,21253962.0,24106328.0,,,3116268.25,1843145.625,,,16667219.0,,,,,,,110105832.0,,,,,,,,1433535.375,111539368.0,126000000.0,83626688.0,,,9985835.0,,71713896.0,,291592832.0,57430948.0,349023776.0,460563136.0
0,99412,300221.XSHE,2016-12-31,2017-03-10,2016-12-31,98192080.0,,,,56729752.0,512011104.0,21066138.0,,,,,,8468236.0,,285381952.0,,26636872.0,1008486144.0,,,,,177102304.0,,352655232.0,1910887.375,,,,,41525232.0,,,9164323.0,9272853.0,8726731.0,600357568.0,1608843648.0,313648256.0,,,,,43632028.0,233421440.0,2421957.25,,,10471169.0,7816187.0,491334.125,130410.0,10632615.0,,,,,15493575.0,,638158976.0,,,2264869.75,,,,2268000.0,47875452.0,686034432.0,402268000.0,143895568.0,2268000.0,,34140184.0,,326833440.0,,904130816.0,18678478.0,922809280.0,1608843648.0
